run,t_stat,p_value,cohens_d,fixed_mean_ns,varied_mean_ns,fixed_std_ns,varied_std_ns,significant,negligible
8393,-0.228429,0.81931508,-0.003230,295103.50,295107.86,1276.59,1418.95,no,yes
8394,-0.107472,0.91441599,-0.001520,294724.42,294725.91,936.61,1027.75,no,yes
8395,0.460306,0.64530183,0.006510,294958.39,294950.64,1201.14,1178.19,no,yes
8396,1.260314,0.20757072,0.017824,294815.46,294793.32,1283.80,1199.17,no,yes
8397,0.309662,0.75682120,0.004379,294794.45,294786.45,1757.73,1889.36,no,yes
8398,-0.160725,0.87231127,-0.002273,295260.41,295274.71,6342.28,6240.94,no,yes
8399,0.242330,0.80852761,0.003427,295005.17,294998.25,2401.09,1548.18,no,yes
8400,0.671164,0.50212401,0.009492,294909.25,294863.55,5074.19,4539.81,no,yes
8401,-0.063300,0.94952819,-0.000895,302678.95,302680.97,2119.11,2401.57,no,yes
8402,-0.363865,0.71596255,-0.005146,294754.75,294763.77,1574.73,1916.68,no,yes
8403,0.735368,0.46212439,0.010400,295023.41,294999.94,2533.68,1939.99,no,yes
8404,0.065329,0.94791271,0.000924,295015.31,295013.51,2312.20,1511.06,no,yes
8405,-0.233416,0.81544079,-0.003301,294993.14,294996.72,1093.17,1072.74,no,yes
8406,-0.332549,0.73947830,-0.004703,294755.84,294760.41,934.95,1004.67,no,yes
8407,-0.075177,0.94007427,-0.001063,294966.72,294970.88,3800.47,4025.16,no,yes
8408,-0.545909,0.58513452,-0.007720,295529.82,295536.31,844.75,836.22,no,yes
8409,0.754285,0.45068732,0.010667,294838.37,294821.25,1669.79,1536.62,no,yes
8410,0.479752,0.63140889,0.006785,301122.88,301114.06,1346.38,1251.68,no,yes
8411,-0.094304,0.92486839,-0.001334,294863.02,294865.41,1603.55,1965.82,no,yes
8412,1.296506,0.19481648,0.018335,294893.19,294876.04,994.43,871.98,no,yes
8413,0.478447,0.63233741,0.006766,294901.94,294894.66,1129.62,1018.91,no,yes
8414,-1.114804,0.26494820,-0.015766,295234.90,295273.92,2210.82,2714.23,no,yes
8415,0.955359,0.33940846,0.013511,294935.20,294919.88,1261.62,989.68,no,yes
8416,-0.682337,0.49503390,-0.009650,295004.71,295013.75,1002.88,864.23,no,yes
8417,-0.231133,0.81721370,-0.003269,294862.72,294866.14,1030.35,1063.36,no,yes
8418,1.313003,0.18919721,0.018569,295032.54,295016.99,878.33,794.80,no,yes
8419,-0.165279,0.86872611,-0.002337,364080.81,364094.25,5778.34,5725.28,no,yes
8420,-0.253510,0.79987704,-0.003585,295057.35,295061.39,1156.63,1095.77,no,yes
8421,-0.638950,0.52286278,-0.009036,295060.29,295069.87,1087.73,1032.10,no,yes
8422,-0.265833,0.79037065,-0.003759,295102.93,295111.00,2169.12,2124.74,no,yes
8423,-1.684342,0.09213192,-0.023820,294817.45,294840.32,844.47,1063.19,no,yes
8424,0.269181,0.78779345,0.003807,294956.96,294953.41,945.69,917.61,no,yes
8425,0.817823,0.41346945,0.011566,295105.87,295092.51,1363.49,898.82,no,yes
8426,-0.185829,0.85258066,-0.002628,294937.56,294940.48,1099.49,1123.35,no,yes
8427,-0.403861,0.68631945,-0.005711,294834.90,294840.12,875.78,951.74,no,yes
8428,-0.089100,0.92900329,-0.001260,294880.87,294882.13,978.41,1016.06,no,yes
8429,-0.867800,0.38551401,-0.012273,295056.48,295068.53,986.01,978.11,no,yes
8430,-0.390484,0.69618388,-0.005522,294861.02,294870.84,1315.39,2143.39,no,yes
8431,1.400945,0.16124767,0.019812,295264.42,295225.41,2276.78,1603.76,no,yes
8432,-0.974935,0.32960497,-0.013788,294755.98,294769.30,853.45,1066.54,no,yes
8433,1.033942,0.30117942,0.014622,294869.58,294850.31,1637.99,888.56,no,yes
8434,-1.829173,0.06738919,-0.025868,295143.09,295168.10,868.82,1055.72,no,yes
8435,0.216002,0.82898851,0.003055,295115.67,295110.30,1850.97,1656.29,no,yes
8436,0.477499,0.63301253,0.006753,294757.29,294750.42,1108.06,917.38,no,yes
8437,-0.056051,0.95530204,-0.000793,295166.81,295168.89,2943.15,2263.49,no,yes
8438,-0.267391,0.78917055,-0.003781,294901.95,294908.06,1542.03,1690.03,no,yes
8439,-1.334941,0.18191101,-0.018879,295066.47,295083.75,874.42,954.03,no,yes
8440,-0.564972,0.57209883,-0.007990,294933.08,294940.36,886.14,934.85,no,yes
8441,-0.568031,0.57002044,-0.008033,294840.66,294848.92,992.39,1062.20,no,yes
8442,-0.508797,0.61090011,-0.007195,295092.18,295099.35,947.26,1044.51,no,yes
8443,-0.054493,0.95654254,-0.000771,295166.12,295166.95,1045.02,1103.02,no,yes
8444,-0.582014,0.56056374,-0.008231,295025.44,295033.03,916.38,926.35,no,yes
8445,1.447649,0.14773662,0.020473,294893.90,294861.98,1976.27,976.52,no,yes
8446,-1.480036,0.13887957,-0.020931,294868.95,294892.56,1053.12,1198.23,no,yes
8447,0.645542,0.51858334,0.009129,295312.86,295271.63,4727.25,4295.84,no,yes
8448,0.662624,0.50757925,0.009371,294994.78,294983.73,1283.59,1063.72,no,yes
8449,-0.486553,0.62658069,-0.006881,295095.48,295104.04,1161.26,1319.92,no,yes
8450,0.247442,0.80456915,0.003499,295073.74,295069.69,1239.87,1070.10,no,yes
8451,1.454252,0.14589277,0.020566,295065.14,295042.64,1197.65,979.32,no,yes
8452,-1.452397,0.14641035,-0.020540,295184.13,295216.64,1164.00,1912.36,no,yes
8453,-0.346383,0.72905841,-0.004899,294889.92,294894.56,927.73,967.97,no,yes
8454,-0.861535,0.38895367,-0.012184,296122.06,296134.92,1013.49,1095.23,no,yes
8455,0.301616,0.76294771,0.004265,294997.50,294992.80,1142.77,1057.38,no,yes
8456,-0.160807,0.87224732,-0.002274,294870.24,294874.41,1606.84,2029.31,no,yes
8457,-0.115474,0.90807044,-0.001633,294851.33,294852.93,985.66,968.27,no,yes
8458,1.625480,0.10408053,0.022988,294958.37,294924.92,1800.51,996.67,no,yes
8459,0.455270,0.64891972,0.006438,294955.86,294926.95,4362.99,4614.65,no,yes
8460,-0.103987,0.91718099,-0.001471,295028.91,295031.53,2139.94,1331.96,no,yes
8461,-0.008578,0.99315556,-0.000121,294961.87,294961.99,997.04,1020.67,no,yes
8462,-0.550858,0.58173699,-0.007790,294878.23,294888.11,1219.73,1313.56,no,yes
8463,0.740536,0.45898328,0.010473,295012.39,295002.91,933.11,877.59,no,yes
8464,0.259456,0.79528607,0.003669,294931.32,294927.85,969.35,922.66,no,yes
8465,1.317791,0.18758920,0.018636,295089.92,295072.31,1011.53,872.56,no,yes
8466,0.199024,0.84224571,0.002815,295066.00,295059.65,2386.33,2119.94,no,yes
8467,0.094304,0.92486865,0.001334,294924.70,294923.36,949.96,1051.57,no,yes
8468,-0.089520,0.92866962,-0.001266,294885.54,294887.09,1168.87,1287.05,no,yes
8469,-1.123974,0.26103769,-0.015895,295123.90,295150.89,1824.88,1560.69,no,yes
8470,0.721047,0.47088939,0.010197,363956.52,363944.96,1206.24,1054.91,no,yes
8471,-0.325979,0.74444350,-0.004610,294877.42,294881.96,971.38,996.60,no,yes
8472,-0.710915,0.47714504,-0.010054,294998.53,295009.31,1005.50,1136.16,no,yes
8473,0.008899,0.99289966,0.000126,295132.30,295132.09,1704.04,1619.39,no,yes
8474,-0.546023,0.58505695,-0.007722,294840.09,294854.86,2208.55,1562.49,no,yes
8475,-0.373337,0.70890244,-0.005280,294756.05,294766.08,1480.51,2242.89,no,yes
8476,0.576083,0.56456580,0.008147,294849.31,294840.87,1065.80,1005.69,no,yes
8477,-0.755261,0.45010146,-0.010681,294901.83,294918.70,1536.66,1621.84,no,yes
8478,-0.437195,0.66197469,-0.006183,300697.62,300716.86,3139.79,3084.26,no,yes
8479,-0.708010,0.47894710,-0.010013,305510.27,305519.20,935.97,845.03,no,yes
8480,-1.262736,0.20670036,-0.017858,294784.49,294805.58,964.16,1363.93,no,yes
8481,-0.465928,0.64127196,-0.006589,295036.46,295044.57,1241.26,1218.72,no,yes
8482,0.185945,0.85248947,0.002630,295056.79,295040.29,6310.59,6236.88,no,yes
8483,0.740449,0.45903661,0.010472,295074.41,295054.66,2110.45,1632.53,no,yes
8484,-0.249270,0.80315467,-0.003525,294740.75,294743.89,893.73,884.18,no,yes
8485,0.459912,0.64558511,0.006504,294953.04,294942.38,1271.96,1938.56,no,yes
8486,1.435564,0.15114999,0.020302,294987.12,294933.37,3459.73,1431.40,no,yes
8487,-0.153472,0.87802792,-0.002170,294854.72,294856.53,846.19,823.66,no,yes
8488,-0.075671,0.93968125,-0.001070,390791.76,390796.60,4338.77,4701.96,no,yes
8489,-1.096218,0.27300122,-0.015503,295146.25,295172.69,1102.67,2145.15,no,yes
8490,0.400130,0.68906490,0.005659,294970.06,294960.84,1632.69,1627.63,no,yes
8491,0.779396,0.43575596,0.011022,294895.55,294884.59,1011.08,976.79,no,yes
8492,-0.540809,0.58864508,-0.007648,294944.86,294952.35,894.11,1057.56,no,yes
8493,0.135991,0.89182940,0.001923,295002.28,294996.27,3181.61,3063.50,no,yes
8494,-0.449139,0.65333647,-0.006352,294978.99,294991.81,2014.63,2020.77,no,yes
8495,-0.123841,0.90144273,-0.001751,295733.14,295734.78,896.15,973.36,no,yes
8496,-1.429645,0.15283491,-0.020218,303860.78,303881.16,937.95,1074.06,no,yes
8497,-0.463499,0.64301213,-0.006555,302613.38,302620.28,1061.18,1041.81,no,yes
8498,0.390520,0.69615607,0.005523,307392.36,307383.97,1585.36,1448.50,no,yes
8499,0.015767,0.98742010,0.000223,295068.57,295068.35,959.44,966.24,no,yes
8500,0.102122,0.91866101,0.001444,295099.06,295097.65,1020.35,928.58,no,yes
8501,0.381433,0.70288647,0.005394,294776.60,294760.98,3459.10,2188.00,no,yes
8502,-0.749184,0.45375584,-0.010595,294769.81,294783.12,1028.46,1448.71,no,yes
8503,-0.264533,0.79137216,-0.003741,295329.01,295340.61,3032.32,3167.09,no,yes
8504,0.524048,0.60025112,0.007411,294846.14,294833.49,1794.69,1614.06,no,yes
8505,-0.344246,0.73066461,-0.004868,294844.13,294854.79,2072.75,2300.91,no,yes
8506,0.684812,0.49347154,0.009685,294924.10,294898.77,3089.88,2034.99,no,yes
8507,0.241315,0.80931373,0.003413,294945.59,294936.94,2984.32,1990.84,no,yes
8508,-0.699046,0.48453277,-0.009886,294754.22,294771.76,1395.54,2084.53,no,yes
8509,0.015940,0.98728270,0.000225,294753.16,294752.77,1684.20,1757.48,no,yes
8510,0.455706,0.64860687,0.006445,294894.84,294879.74,2604.88,2047.82,no,yes
8511,-0.430868,0.66656898,-0.006093,295053.70,295067.32,2360.90,2104.39,no,yes
8512,0.140897,0.88795264,0.001993,294808.53,294804.10,2226.60,2224.20,no,yes
8513,-1.207527,0.22724386,-0.017077,294829.81,294845.63,834.89,1010.32,no,yes
8514,-0.229327,0.81861746,-0.003243,294993.09,295000.61,2669.37,1903.89,no,yes
8515,-1.693031,0.09047045,-0.023943,294946.82,295004.57,1548.97,3039.34,no,yes
8516,-0.739660,0.45951567,-0.010460,298263.02,298488.83,17789.51,24810.01,no,yes
8517,-0.211652,0.83238092,-0.002993,294906.67,294910.44,1270.10,1250.66,no,yes
8518,-0.035468,0.97170657,-0.000502,393124.31,393126.23,4157.43,3455.85,no,yes
8519,0.324225,0.74577098,0.004585,295074.93,295069.94,1107.29,1066.57,no,yes
8520,-0.617531,0.53689159,-0.008733,295152.50,295187.09,3795.54,4120.45,no,yes
8521,-0.050751,0.95952471,-0.000718,294950.68,294951.38,987.70,960.49,no,yes
8522,-0.553169,0.58015367,-0.007823,295010.68,295030.07,2491.81,2464.73,no,yes
8523,0.218094,0.82735779,0.003084,294947.69,294944.19,1199.24,1064.20,no,yes
8524,-0.112671,0.91029272,-0.001593,295271.35,295281.43,6339.14,6314.24,no,yes
8525,-0.497453,0.61887507,-0.007035,294773.87,294786.27,1655.93,1861.94,no,yes
8526,-0.075428,0.93987514,-0.001067,294927.15,294928.20,1005.14,955.59,no,yes
8527,0.471144,0.63754282,0.006663,294867.14,294854.14,2048.68,1847.47,no,yes
8528,0.187654,0.85114986,0.002654,294756.58,294750.35,2240.82,2446.24,no,yes
8529,0.092577,0.92624031,0.001309,295010.13,295007.64,1878.95,1920.58,no,yes
8530,-0.722844,0.46978425,-0.010223,294858.55,294868.73,901.72,1081.31,no,yes
8531,-0.453530,0.65017189,-0.006414,294997.04,295020.93,3500.01,3939.44,no,yes
8532,0.883223,0.37712691,0.012491,295091.03,295071.79,1691.50,1372.43,no,yes
8533,0.047960,0.96174886,0.000678,295078.46,295077.09,2055.68,1982.57,no,yes
8534,1.541788,0.12314132,0.021804,294921.13,294900.41,1025.85,868.92,no,yes
8535,0.654425,0.51284555,0.009255,294952.74,294943.94,955.85,946.37,no,yes
8536,0.853518,0.39338793,0.012071,294980.32,294954.22,2853.33,1097.37,no,yes
8537,-0.797272,0.42530308,-0.011275,295315.02,295352.44,2945.87,3654.54,no,yes
8538,-0.197676,0.84330052,-0.002796,295054.55,295057.18,832.00,1036.72,no,yes
8539,0.169575,0.86534613,0.002398,294780.52,294776.30,1825.39,1694.21,no,yes
8540,0.421330,0.67351854,0.005959,295510.44,295505.05,889.83,917.88,no,yes
8541,-0.982637,0.32579859,-0.013897,295110.46,295142.53,2077.36,2517.53,no,yes
8542,0.174535,0.86144664,0.002468,295088.56,295084.18,1640.43,1898.90,no,yes
8543,-0.155809,0.87618519,-0.002203,295046.62,295049.10,1197.80,1053.77,no,yes
8544,0.871543,0.38346826,0.012325,294881.44,294868.58,1061.78,1023.90,no,yes
8545,-0.825901,0.40887033,-0.011680,294878.26,294889.90,956.93,1035.79,no,yes
8546,-0.029524,0.97644679,-0.000418,295569.43,295570.39,2528.68,2050.59,no,yes
8547,-0.085834,0.93159894,-0.001214,294865.85,294867.75,1529.61,1606.01,no,yes
8548,-1.162209,0.24516560,-0.016436,295002.55,295017.97,796.67,1061.15,no,yes
8549,-0.303438,0.76155939,-0.004291,295281.80,295308.75,6209.98,6352.57,no,yes
8550,0.070646,0.94368002,0.000999,310338.58,310337.67,930.14,894.37,no,yes
8551,-0.339233,0.73443759,-0.004797,294870.38,294877.94,1396.28,1738.57,no,yes
8552,0.325039,0.74515482,0.004597,295178.24,295166.00,2874.14,2435.02,no,yes
8553,0.100690,0.91979761,0.001424,294778.60,294776.63,1405.97,1354.56,no,yes
8554,-1.064241,0.28723601,-0.015051,295083.56,295107.50,1088.56,1968.50,no,yes
8555,1.257839,0.20846480,0.017789,294882.46,294849.13,1985.26,1755.07,no,yes
8556,0.206385,0.83649228,0.002919,295179.10,295167.41,3998.56,4007.47,no,yes
8557,0.165763,0.86834519,0.002344,295116.05,295112.47,1684.32,1350.66,no,yes
8558,-0.233209,0.81560171,-0.003298,294875.03,294880.66,1706.34,1708.14,no,yes
8559,-1.069450,0.28488013,-0.015124,294960.27,294976.40,962.53,1161.36,no,yes
8560,0.375284,0.70745317,0.005307,294852.58,294843.50,1740.26,1680.57,no,yes
8561,0.230479,0.81772212,0.003259,295012.79,295003.55,2912.72,2758.01,no,yes
8562,-0.058189,0.95359872,-0.000823,295350.30,295355.44,6231.43,6247.84,no,yes
8563,0.545133,0.58566831,0.007709,294789.40,294777.86,1550.63,1439.12,no,yes
8564,-0.588473,0.55622197,-0.008322,294869.33,294884.77,1528.33,2131.05,no,yes
8565,0.126308,0.89948946,0.001786,294841.90,294837.96,2299.58,2100.30,no,yes
8566,0.364560,0.71544347,0.005156,294966.65,294961.21,1136.84,965.52,no,yes
8567,-0.379561,0.70427661,-0.005368,295152.97,295160.88,1051.84,1798.91,no,yes
8568,-0.823465,0.41025507,-0.011646,294738.53,294751.44,875.01,1302.08,no,yes
8569,-0.238750,0.81130225,-0.003376,294753.49,294757.06,1134.99,974.14,no,yes
8570,0.429070,0.66787736,0.006068,294998.34,294987.51,1914.66,1642.75,no,yes
8571,0.392349,0.69480466,0.005549,295106.22,295100.72,1012.31,969.07,no,yes
8572,0.242240,0.80859682,0.003426,294811.73,294807.84,1168.13,1103.12,no,yes
8573,-0.602244,0.54701848,-0.008517,294953.49,294967.16,1491.47,1710.44,no,yes
8574,0.040213,0.96792346,0.000569,294810.66,294809.18,2790.93,2407.90,no,yes
8575,-1.126969,0.25976920,-0.015938,294900.80,294917.48,994.38,1095.72,no,yes
8576,0.333802,0.73853223,0.004721,295077.69,295073.05,1010.76,954.07,no,yes
8577,-1.488265,0.13669856,-0.021047,295296.97,295317.84,815.50,1141.01,no,yes
8578,-0.162289,0.87107985,-0.002295,305493.30,305496.84,1646.23,1432.10,no,yes
8579,0.928244,0.35329263,0.013127,294772.21,294757.45,1193.56,1050.69,no,yes
8580,0.099601,0.92066189,0.001409,294836.67,294835.29,923.51,1026.26,no,yes
8581,-1.113242,0.26561875,-0.015744,294707.46,294724.72,967.30,1211.97,no,yes
8582,-0.333412,0.73882675,-0.004715,295045.02,295049.21,889.60,888.20,no,yes
8583,0.048542,0.96128493,0.000686,295160.68,295156.14,6686.90,6527.59,no,yes
8584,0.893849,0.37141718,0.012641,295104.16,295080.81,2332.40,1175.60,no,yes
8585,-0.227172,0.82029220,-0.003213,294972.55,294975.97,1082.62,1050.23,no,yes
8586,-0.220396,0.82556538,-0.003117,294907.77,294913.80,2188.10,1641.23,no,yes
8587,-0.746737,0.45523159,-0.010560,295127.72,295138.25,921.14,1067.02,no,yes
8588,0.879050,0.37938462,0.012432,294882.30,294871.54,886.31,843.39,no,yes
8589,0.623356,0.53305745,0.008816,295063.44,295054.68,1036.21,947.81,no,yes
8590,-1.037075,0.29971379,-0.014666,295080.31,295094.02,879.54,987.09,no,yes
8591,-0.565847,0.57150392,-0.008002,295104.25,295114.38,1282.70,1248.67,no,yes
8592,-0.753102,0.45139766,-0.010650,295000.38,295010.32,869.73,993.06,no,yes
8593,-0.421782,0.67318872,-0.005965,294676.98,294682.91,1036.49,949.96,no,yes
8594,-0.126577,0.89927619,-0.001790,295075.45,295082.07,3679.20,3716.60,no,yes
8595,-0.567102,0.57065109,-0.008020,294854.35,294874.27,2346.91,2613.83,no,yes
8596,-0.273054,0.78481482,-0.003862,294935.75,294950.37,3923.69,3640.00,no,yes
8597,-0.396249,0.69192559,-0.005604,294938.94,294947.91,1436.84,1748.26,no,yes
8598,-0.074405,0.94068905,-0.001052,295108.57,295110.87,2252.90,2122.08,no,yes
8599,-0.450165,0.65259645,-0.006366,295081.01,295092.00,1904.21,1527.51,no,yes
8600,0.031160,0.97514216,0.000441,295134.79,295132.04,6282.73,6210.29,no,yes
8601,0.229678,0.81834400,0.003248,294890.81,294885.37,1596.17,1749.84,no,yes
8602,-0.282130,0.77784748,-0.003990,295156.79,295163.52,1332.63,1975.87,no,yes
8603,0.178678,0.85819261,0.002527,294992.76,294988.61,1373.92,1867.67,no,yes
8604,-0.070436,0.94384763,-0.000996,295020.87,295027.47,6667.23,6573.54,no,yes
8605,-0.565233,0.57192186,-0.007994,294739.76,294755.35,1941.72,1958.01,no,yes
8606,1.025514,0.30513380,0.014503,294974.59,294961.38,1001.39,810.89,no,yes
8607,0.199910,0.84155299,0.002827,295843.63,295802.69,14537.50,14419.14,no,yes
8608,-0.282343,0.77768363,-0.003993,295156.72,295163.56,1648.84,1776.44,no,yes
8609,0.986353,0.32397216,0.013949,294850.97,294839.26,874.25,803.50,no,yes
8610,-0.392355,0.69480042,-0.005549,294896.31,294901.91,980.12,1036.14,no,yes
8611,2.344481,0.01906394,0.033156,295060.32,295029.19,1051.14,811.42,yes,yes
8612,0.089627,0.92858424,0.001268,295109.20,295107.24,1734.53,1329.02,no,yes
8613,-0.625057,0.53194068,-0.008840,295054.22,295062.28,895.54,928.44,no,yes
8614,-0.443333,0.65752951,-0.006270,295427.65,295433.41,935.42,901.36,no,yes
8615,0.004739,0.99621864,0.000067,294823.82,294823.71,1726.06,1375.46,no,yes
8616,-1.006526,0.31417675,-0.014234,295307.86,295345.04,2021.49,3091.47,no,yes
8617,0.015868,0.98733956,0.000224,295281.43,295280.02,6474.47,6110.47,no,yes
8618,-0.169639,0.86529572,-0.002399,294915.77,294920.25,1893.34,1837.20,no,yes
8619,0.703101,0.48200116,0.009943,295122.29,295111.15,1186.26,1050.48,no,yes
8620,-0.208649,0.83472473,-0.002951,294925.52,294932.31,2293.79,2306.19,no,yes
8621,0.451833,0.65139471,0.006390,295243.90,295227.02,2950.27,2293.60,no,yes
8622,-0.206139,0.83668466,-0.002915,294981.22,294983.91,892.85,951.75,no,yes
8623,-0.630223,0.52855637,-0.008913,295114.90,295135.78,2069.11,2587.77,no,yes
8624,0.544895,0.58583207,0.007706,294821.66,294814.66,969.28,843.69,no,yes
8625,0.083061,0.93380411,0.001175,295077.69,295076.62,924.68,900.89,no,yes
8626,-0.088792,0.92924823,-0.001256,295017.75,295018.89,911.26,899.48,no,yes
8627,0.057583,0.95408156,0.000814,295092.92,295092.08,1033.32,1016.11,no,yes
8628,-0.590127,0.55511342,-0.008346,295170.80,295198.74,2452.56,4049.57,no,yes
8629,0.288454,0.77300253,0.004079,294913.46,294907.42,1707.10,1211.97,no,yes
8630,-0.359584,0.71916238,-0.005085,295029.57,295046.14,3314.71,3200.71,no,yes
8631,-0.960858,0.33663500,-0.013589,294948.39,294961.49,986.95,940.43,no,yes
8632,-0.271614,0.78592131,-0.003841,294812.80,294826.34,3358.10,3683.92,no,yes
8633,0.998869,0.31787485,0.014126,294838.22,294817.81,1843.13,883.15,no,yes
8634,0.496229,0.61973931,0.007018,294813.30,294789.20,4005.71,2744.41,no,yes
8635,0.495895,0.61997368,0.007013,297983.05,297971.31,1647.32,1700.43,no,yes
8636,0.197653,0.84331861,0.002795,294956.28,294950.11,2347.39,2053.00,no,yes
8637,-0.907696,0.36404988,-0.012837,305509.60,305521.71,912.47,973.20,no,yes
8638,-0.192261,0.84753971,-0.002719,294854.10,294861.28,2346.75,2899.49,no,yes
8639,-0.526389,0.59862391,-0.007444,294970.11,294983.43,1822.67,1754.30,no,yes
8640,-0.148387,0.88203909,-0.002099,294888.91,294891.28,1111.29,1151.68,no,yes
8641,0.301714,0.76287344,0.004267,295018.57,295009.85,2001.32,2083.47,no,yes
8642,0.088161,0.92974979,0.001247,295161.99,295154.01,6472.39,6328.08,no,yes
8643,-0.234932,0.81426398,-0.003322,294871.07,294885.24,3948.25,4559.40,no,yes
8644,0.146248,0.88372679,0.002068,294859.17,294856.87,1140.58,1086.33,no,yes
8645,0.522553,0.60129156,0.007390,294997.46,294965.76,4978.00,3467.64,no,yes
8646,-0.230843,0.81743904,-0.003265,295107.34,295118.87,3472.19,3591.35,no,yes
8647,-0.741797,0.45821924,-0.010491,295055.75,295067.10,972.41,1180.85,no,yes
8648,0.123012,0.90209893,0.001740,295092.27,295089.24,1444.66,1998.55,no,yes
8649,-0.005168,0.99587647,-0.000073,295065.12,295065.19,998.07,1095.73,no,yes
8650,-0.986128,0.32408295,-0.013946,295182.92,295213.24,1937.35,2386.60,no,yes
8651,0.883045,0.37722358,0.012488,295073.90,295012.78,5580.42,4094.65,no,yes
8652,-0.278770,0.78042426,-0.003942,295053.57,295060.67,1684.17,1910.67,no,yes
8653,-0.190032,0.84928617,-0.002687,295113.45,295116.77,1311.45,1157.38,no,yes
8654,-0.754101,0.45079719,-0.010665,295285.73,295301.88,1509.66,1518.68,no,yes
8655,0.078830,0.93716827,0.001115,295313.58,295306.40,6466.93,6404.64,no,yes
8656,0.169331,0.86553803,0.002395,302719.53,302713.84,2841.21,1794.26,no,yes
8657,0.543052,0.58710026,0.007680,295036.77,295030.00,917.94,844.70,no,yes
8658,-0.172699,0.86288957,-0.002442,294956.63,294958.80,781.33,984.64,no,yes
8659,-0.042565,0.96604907,-0.000602,295314.62,295318.37,6301.93,6172.11,no,yes
8660,0.239970,0.81035630,0.003394,294914.00,294907.98,1708.19,1836.43,no,yes
