run,type,time_ns
39420,fixed,293976
39420,random,293192
39421,fixed,293346
39421,random,293043
39422,fixed,293953
39422,random,293277
39423,fixed,293283
39423,random,293921
39424,fixed,292921
39424,random,292925
39425,fixed,292881
39425,random,294148
39426,fixed,293186
39426,random,293346
39427,fixed,294385
39427,random,293280
39428,fixed,293140
39428,random,294671
39429,fixed,292269
39429,random,292794
39430,fixed,292624
39430,random,293819
39431,fixed,293701
39431,random,293292
39432,fixed,294314
39432,random,293519
39433,fixed,293312
39433,random,293486
39434,fixed,293409
39434,random,292314
39435,fixed,292692
39435,random,294071
39436,fixed,292912
39436,random,293320
39437,fixed,294306
39437,random,292747
39438,fixed,292456
39438,random,292852
39439,fixed,294679
39439,random,293046
39440,fixed,293173
39440,random,293997
39441,fixed,293252
39441,random,293164
39442,fixed,292689
39442,random,294073
39443,fixed,293133
39443,random,293067
39444,fixed,294200
39444,random,293049
39445,fixed,293198
39445,random,294496
39446,fixed,292980
39446,random,292854
39447,fixed,292675
39447,random,293731
39448,fixed,292923
39448,random,292725
39449,fixed,293914
39449,random,293552
39450,fixed,293214
39450,random,293226
39451,fixed,293615
39451,random,293067
39452,fixed,293663
39452,random,294381
39453,fixed,293142
39453,random,293009
39454,fixed,293890
39454,random,293270
39455,fixed,292997
39455,random,293134
39456,fixed,294535
39456,random,293048
39457,fixed,293324
39457,random,294024
39458,fixed,293257
39458,random,293200
39459,fixed,293281
39459,random,293809
39460,fixed,293000
39460,random,293234
39461,fixed,294161
39461,random,293128
39462,fixed,293396
39462,random,294689
39463,fixed,293230
39463,random,293275
39464,fixed,293143
39464,random,293702
39465,fixed,292497
39465,random,292584
39466,fixed,294062
39466,random,293550
39467,fixed,293201
39467,random,293004
39468,fixed,293855
39468,random,292780
39469,fixed,293298
39469,random,294023
39470,fixed,292703
39470,random,293247
39471,fixed,294390
39471,random,293193
39472,fixed,292951
39472,random,293182
39473,fixed,294111
39473,random,292951
39474,fixed,293213
39474,random,294322
39475,fixed,292902
39475,random,293021
39476,fixed,292724
39476,random,294406
39477,fixed,292815
39477,random,293132
39478,fixed,294607
39478,random,292943
39479,fixed,292795
39479,random,293833
39480,fixed,292877
39480,random,292896
39481,fixed,293126
39481,random,294162
39482,fixed,293077
39482,random,293237
39483,fixed,294602
39483,random,293627
39484,fixed,293356
39484,random,293664
39485,fixed,293658
39485,random,292695
39486,fixed,293332
39486,random,293848
39487,fixed,293179
39487,random,293032
39488,fixed,293339
39488,random,294428
39489,fixed,293677
39489,random,293513
39490,fixed,294453
39490,random,293003
39491,fixed,293365
39491,random,294604
39492,fixed,293297
39492,random,293526
39493,fixed,293586
39493,random,294757
39494,fixed,292907
39494,random,293101
39495,fixed,293958
39495,random,292662
39496,fixed,292734
39496,random,293301
39497,fixed,294222
39497,random,293423
39498,fixed,293386
39498,random,294578
39499,fixed,293511
39499,random,293391
39500,fixed,294259
39500,random,293118
39501,fixed,292955
39501,random,293288
39502,fixed,294396
39502,random,293322
39503,fixed,293522
39503,random,294422
39504,fixed,292907
39504,random,293022
39505,fixed,293032
39505,random,293375
39506,fixed,292158
39506,random,292707
39507,fixed,294260
39507,random,293214
39508,fixed,293144
39508,random,294471
39509,fixed,293380
39509,random,293215
39510,fixed,293724
39510,random,294159
39511,fixed,292975
39511,random,292860
39512,fixed,293867
39512,random,292990
39513,fixed,293006
39513,random,293278
39514,fixed,294203
39514,random,293148
39515,fixed,293240
39515,random,294025
39516,fixed,292965
39516,random,293273
39517,fixed,294221
39517,random,293278
39518,fixed,293286
39518,random,293250
39519,fixed,294373
39519,random,293241
39520,fixed,292633
39520,random,294944
39521,fixed,293494
39521,random,293145
39522,fixed,293187
39522,random,294205
39523,fixed,292666
39523,random,293026
39524,fixed,293948
39524,random,292991
39525,fixed,293484
39525,random,294262
39526,fixed,292668
39526,random,292767
39527,fixed,292569
39527,random,294146
39528,fixed,292947
39528,random,293099
39529,fixed,294371
39529,random,293427
39530,fixed,293238
39530,random,293099
39531,fixed,293723
39531,random,292390
39532,fixed,292499
39532,random,294365
39533,fixed,293065
39533,random,293107
39534,fixed,294823
39534,random,293901
39535,fixed,293357
39535,random,293310
39536,fixed,293664
39536,random,292371
39537,fixed,292396
39537,random,293982
39538,fixed,293013
39538,random,293660
39539,fixed,293491
39539,random,294380
39540,fixed,293509
39540,random,293337
39541,fixed,294231
39541,random,292901
39542,fixed,292900
39542,random,294383
39543,fixed,293340
39543,random,293512
39544,fixed,293331
39544,random,294663
39545,fixed,293136
39545,random,293444
39546,fixed,294128
39546,random,292712
39547,fixed,292969
39547,random,292996
39548,fixed,294544
39548,random,293107
39549,fixed,292943
39549,random,293996
39550,fixed,292959
39550,random,292937
39551,fixed,294014
39551,random,292158
39552,fixed,292412
39552,random,292502
39553,fixed,294042
39553,random,293616
39554,fixed,293250
39554,random,294259
39555,fixed,293173
39555,random,293080
39556,fixed,293428
39556,random,294335
39557,fixed,292831
39557,random,292809
39558,fixed,294354
39558,random,293222
39559,fixed,293300
39559,random,294219
39560,fixed,292806
39560,random,292537
39561,fixed,292596
39561,random,293667
39562,fixed,293237
39562,random,292976
39563,fixed,294400
39563,random,293059
39564,fixed,293026
39564,random,293215
39565,fixed,294284
39565,random,293266
39566,fixed,293211
39566,random,294146
39567,fixed,292487
39567,random,292550
39568,fixed,293445
39568,random,293428
39569,fixed,293018
39569,random,293292
39570,fixed,294228
39570,random,292895
39571,fixed,293345
39571,random,294633
39572,fixed,292334
39572,random,292079
39573,fixed,292402
39573,random,294623
39574,fixed,293644
39574,random,293613
39575,fixed,294406
39575,random,293155
39576,fixed,292887
39576,random,294453
39577,fixed,292036
39577,random,292517
39578,fixed,292414
39578,random,293822
39579,fixed,293402
39579,random,292809
39580,fixed,294940
39580,random,293477
39581,fixed,293118
39581,random,293386
39582,fixed,293692
39582,random,292681
39583,fixed,292757
39583,random,294162
39584,fixed,292977
39584,random,293111
39585,fixed,294417
39585,random,292898
39586,fixed,293531
39586,random,293195
39587,fixed,293713
39587,random,292742
39588,fixed,293026
39588,random,293848
39589,fixed,292578
39589,random,292777
39590,fixed,292611
39590,random,294764
39591,fixed,292851
39591,random,293392
39592,fixed,293805
39592,random,292556
39593,fixed,292267
39593,random,293477
39594,fixed,292584
39594,random,292646
39595,fixed,292591
39595,random,293868
39596,fixed,292587
39596,random,292898
39597,fixed,293645
39597,random,292321
39598,fixed,292542
39598,random,292367
39599,fixed,294323
39599,random,292868
39600,fixed,292826
39600,random,293914
39601,fixed,292562
39601,random,292546
39602,fixed,293693
39602,random,293442
39603,fixed,293037
39603,random,293260
39604,fixed,294484
39604,random,293114
39605,fixed,292576
39605,random,294414
39606,fixed,292322
39606,random,292476
39607,fixed,292378
39607,random,294045
39608,fixed,293479
39608,random,293040
39609,fixed,294403
39609,random,292382
39610,fixed,292218
39610,random,293445
39611,fixed,293432
39611,random,292792
39612,fixed,292916
39612,random,294079
39613,fixed,293472
39613,random,293584
39614,fixed,294298
39614,random,292811
39615,fixed,293174
39615,random,292878
39616,fixed,293830
39616,random,293124
39617,fixed,292614
39617,random,294225
39618,fixed,293125
39618,random,293138
39619,fixed,294773
39619,random,300280
39620,fixed,293208
39620,random,292618
39621,fixed,294358
39621,random,292559
39622,fixed,292753
39622,random,293997
39623,fixed,293422
39623,random,293147
39624,fixed,293113
39624,random,294263
39625,fixed,293169
39625,random,292879
39626,fixed,294365
39626,random,293195
39627,fixed,293059
39627,random,294507
39628,fixed,292939
39628,random,293158
39629,fixed,293053
39629,random,294280
39630,fixed,292395
39630,random,292777
39631,fixed,294261
39631,random,292806
39632,fixed,292745
39632,random,292843
39633,fixed,294120
39633,random,292904
39634,fixed,293029
39634,random,294277
39635,fixed,293134
39635,random,292714
39636,fixed,293915
39636,random,293367
39637,fixed,293045
39637,random,292899
39638,fixed,294302
39638,random,293190
39639,fixed,293013
39639,random,294208
39640,fixed,292974
39640,random,293406
39641,fixed,293377
39641,random,294133
39642,fixed,293251
39642,random,293158
39643,fixed,294257
39643,random,292642
39644,fixed,292920
39644,random,299091
39645,fixed,293157
39645,random,291980
39646,fixed,292342
39646,random,293493
39647,fixed,292428
39647,random,292861
39648,fixed,294361
39648,random,292792
39649,fixed,293590
39649,random,293124
39650,fixed,293928
39650,random,293222
39651,fixed,292898
39651,random,294106
39652,fixed,292594
39652,random,292538
39653,fixed,292783
39653,random,293417
39654,fixed,293042
39654,random,292738
39655,fixed,294315
39655,random,292938
39656,fixed,292618
39656,random,293914
39657,fixed,292985
39657,random,293251
39658,fixed,293306
39658,random,294108
39659,fixed,292819
39659,random,292825
39660,fixed,294185
39660,random,292922
39661,fixed,293124
39661,random,292709
39662,fixed,295144
39662,random,293223
39663,fixed,293587
39663,random,294068
39664,fixed,292850
39664,random,293087
39665,fixed,294429
39665,random,293290
39666,fixed,293428
39666,random,293394
39667,fixed,294361
39667,random,293430
39668,fixed,293329
39668,random,293838
39669,fixed,292772
39669,random,292697
39670,fixed,292572
39670,random,294336
39671,fixed,293767
39671,random,293829
39672,fixed,294668
39672,random,293172
39673,fixed,293078
39673,random,294246
39674,fixed,292986
39674,random,292709
39675,fixed,292666
39675,random,293836
39676,fixed,292897
39676,random,293066
39677,fixed,294216
39677,random,292976
39678,fixed,293056
39678,random,293131
39679,fixed,294399
39679,random,293283
39680,fixed,292927
39680,random,293727
39681,fixed,293044
39681,random,293515
39682,fixed,294641
39682,random,293381
39683,fixed,292982
39683,random,293794
39684,fixed,294445
39684,random,292903
39685,fixed,292922
39685,random,293643
39686,fixed,292891
39686,random,292691
39687,fixed,293047
39687,random,294373
39688,fixed,293505
39688,random,293564
39689,fixed,294043
39689,random,292925
39690,fixed,292863
39690,random,294119
39691,fixed,293015
39691,random,292834
39692,fixed,293012
39692,random,293991
39693,fixed,293214
39693,random,293160
39694,fixed,294223
39694,random,293158
39695,fixed,292971
39695,random,292389
39696,fixed,293925
39696,random,292938
39697,fixed,293361
39697,random,294130
39698,fixed,293191
39698,random,292884
39699,fixed,294198
39699,random,292474
39700,fixed,292773
39700,random,292786
39701,fixed,294175
39701,random,293287
39702,fixed,292907
39702,random,294234
39703,fixed,293335
39703,random,293296
39704,fixed,293606
39704,random,294020
39705,fixed,292940
39705,random,292929
39706,fixed,294115
39706,random,293656
39707,fixed,293408
39707,random,294539
39708,fixed,292616
39708,random,292674
39709,fixed,292870
39709,random,293950
39710,fixed,292396
39710,random,292888
39711,fixed,293983
39711,random,293100
39712,fixed,293487
39712,random,293368
39713,fixed,294453
39713,random,293413
39714,fixed,293216
39714,random,294553
39715,fixed,293237
39715,random,292928
39716,fixed,294626
39716,random,292979
39717,fixed,292995
39717,random,293313
39718,fixed,294619
39718,random,293189
39719,fixed,292866
39719,random,305187
39720,fixed,299641
39720,random,293433
39721,fixed,293169
39721,random,336058
39722,fixed,292653
39722,random,292705
39723,fixed,302597
39723,random,292723
39724,fixed,293189
39724,random,296835
39725,fixed,293112
39725,random,293474
39726,fixed,293436
39726,random,295962
39727,fixed,293442
39727,random,293662
39728,fixed,297834
39728,random,293341
39729,fixed,293172
39729,random,298504
39730,fixed,293187
39730,random,293292
39731,fixed,293410
39731,random,295268
39732,fixed,293215
39732,random,293642
39733,fixed,295017
39733,random,293568
39734,fixed,293219
39734,random,293526
39735,fixed,298854
39735,random,293589
39736,fixed,293320
39736,random,296670
39737,fixed,293477
39737,random,293112
39738,fixed,294563
39738,random,292448
39739,fixed,292963
39739,random,292804
39740,fixed,302557
39740,random,293436
39741,fixed,293205
39741,random,295138
39742,fixed,293153
39742,random,292922
39743,fixed,293955
39743,random,292563
39744,fixed,292815
39744,random,293050
39745,fixed,295157
39745,random,293481
39746,fixed,293349
39746,random,294122
39747,fixed,293535
39747,random,293504
39748,fixed,293237
39748,random,294055
39749,fixed,292671
39749,random,292581
39750,fixed,293990
39750,random,292815
39751,fixed,292766
39751,random,293954
39752,fixed,292886
39752,random,292894
39753,fixed,292646
39753,random,314221
39754,fixed,293069
39754,random,292483
39755,fixed,296339
39755,random,292727
39756,fixed,293020
39756,random,293194
39757,fixed,294802
39757,random,293210
39758,fixed,293443
39758,random,294758
39759,fixed,293435
39759,random,293067
39760,fixed,295106
39760,random,292623
39761,fixed,293186
39761,random,292854
39762,fixed,293787
39762,random,292789
39763,fixed,292409
39763,random,294363
39764,fixed,293294
39764,random,292877
39765,fixed,293104
39765,random,293970
39766,fixed,292790
39766,random,292427
39767,fixed,293433
39767,random,292314
39768,fixed,292708
39768,random,294486
39769,fixed,293275
39769,random,292879
39770,fixed,293202
39770,random,294819
39771,fixed,293177
39771,random,292913
39772,fixed,294320
39772,random,293094
39773,fixed,293007
39773,random,292676
39774,fixed,294446
39774,random,292618
39775,fixed,292867
39775,random,293998
39776,fixed,292908
39776,random,293141
39777,fixed,294181
39777,random,293285
39778,fixed,293214
39778,random,293180
39779,fixed,294352
39779,random,293162
39780,fixed,293316
39780,random,294653
39781,fixed,293417
39781,random,292874
39782,fixed,293187
39782,random,294240
39783,fixed,293243
39783,random,293392
39784,fixed,294039
39784,random,292446
39785,fixed,292656
39785,random,294353
39786,fixed,293205
39786,random,292800
39787,fixed,292739
39787,random,293671
39788,fixed,293000
39788,random,293379
39789,fixed,294221
39789,random,293179
39790,fixed,293417
39790,random,293529
39791,fixed,294500
39791,random,293124
39792,fixed,293173
39792,random,294694
39793,fixed,292680
39793,random,293198
39794,fixed,293819
39794,random,293219
39795,fixed,293172
39795,random,292862
39796,fixed,293993
39796,random,292797
