run,t_stat,p_value,cohens_d,fixed_mean_ns,random_mean_ns,fixed_std_ns,random_std_ns,significant,negligible
7541,1.543862,0.12264077,0.021834,293499.14,293448.47,2795.00,1721.54,no,yes
7542,1.496993,0.13441105,0.021171,293282.35,293254.02,1429.00,1240.78,no,yes
7543,-0.057751,0.95394756,-0.000817,299027.61,299029.15,1996.57,1771.04,no,yes
7544,0.666652,0.50500236,0.009428,293248.53,293230.51,1966.83,1854.19,no,yes
7545,-1.186498,0.23544465,-0.016780,293445.78,293489.45,1650.99,3289.43,no,yes
7546,0.268763,0.78811483,0.003801,293411.25,293404.53,1553.98,1960.41,no,yes
7547,0.530047,0.59608539,0.007496,293375.53,293364.31,1361.98,1619.38,no,yes
7548,0.091643,0.92698254,0.001296,293210.66,293209.16,1233.17,1063.61,no,yes
7549,0.047789,0.96188520,0.000676,293542.34,293540.60,2356.21,2781.07,no,yes
7550,0.163275,0.87030392,0.002309,293350.66,293344.20,2641.85,2945.28,no,yes
7551,-0.131877,0.89508330,-0.001865,293361.42,293365.80,2023.63,2630.64,no,yes
7552,0.289931,0.77187198,0.004100,293419.10,293413.48,1302.71,1435.66,no,yes
7553,0.839785,0.40104182,0.011876,293348.81,293321.67,2803.59,1606.63,no,yes
7554,-0.986898,0.32370856,-0.013957,293355.25,293387.38,1489.49,2895.81,no,yes
7555,-1.092053,0.27482300,-0.015444,294183.97,294200.83,1085.82,1097.52,no,yes
7556,1.153375,0.24877020,0.016311,293192.85,293161.42,1904.03,1949.44,no,yes
7557,1.116092,0.26439649,0.015784,293426.82,293409.63,1173.01,998.19,no,yes
7558,0.300397,0.76387746,0.004248,293407.37,293402.85,1075.24,1049.71,no,yes
7559,-0.445228,0.65615959,-0.006296,293448.33,293474.90,3875.42,4538.54,no,yes
7560,-0.541890,0.58790098,-0.007663,293517.20,293532.98,1738.95,2336.93,no,yes
7561,1.085290,0.27780756,0.015348,293302.20,293256.68,3415.26,2435.25,no,yes
7562,1.371386,0.17027033,0.019394,293175.10,293154.23,1139.89,1007.91,no,yes
7563,1.085079,0.27790024,0.015345,293410.75,293394.78,1121.39,952.95,no,yes
7564,0.666565,0.50505790,0.009427,293621.97,293596.34,2839.18,2594.05,no,yes
7565,0.126888,0.89902994,0.001794,293553.19,293549.95,1880.96,1724.15,no,yes
7566,-0.460669,0.64504127,-0.006515,293592.44,293600.24,1118.03,1269.55,no,yes
7567,1.727217,0.08414449,0.024427,293424.37,293387.55,1627.37,1376.97,no,yes
7568,-0.239913,0.81039990,-0.003393,293310.96,293323.76,3710.57,3832.18,no,yes
7569,-1.090047,0.27570938,-0.015416,293482.61,293527.85,1971.80,3651.26,no,yes
7570,0.403650,0.68647481,0.005708,293923.49,293916.12,1139.72,1424.85,no,yes
7571,0.557091,0.57747183,0.007878,293243.95,293222.60,2569.81,2843.06,no,yes
7572,-0.073144,0.94169248,-0.001034,293453.00,293455.78,2804.62,2567.93,no,yes
7573,1.248458,0.21188308,0.017656,293537.74,293511.97,1839.16,935.94,no,yes
7574,-0.026572,0.97880104,-0.000376,293261.39,293262.23,2140.39,2339.09,no,yes
7575,1.391609,0.16406079,0.019680,293246.50,293211.48,2208.50,1205.85,no,yes
7576,0.743317,0.45729927,0.010512,293394.30,293368.90,2687.70,2109.88,no,yes
7577,-0.811142,0.41729569,-0.011471,293222.91,293250.58,1751.74,2927.81,no,yes
7578,-0.047405,0.96219113,-0.000670,293243.09,293244.70,2098.67,2683.14,no,yes
7579,-0.009818,0.99216640,-0.000139,313089.64,313098.88,66548.87,66523.36,no,yes
7580,-2.094836,0.03620546,-0.029625,293547.54,293633.99,1418.87,3874.90,yes,yes
7581,0.279606,0.77978262,0.003954,293220.45,293216.17,1082.60,1085.71,no,yes
7582,0.339555,0.73419541,0.004802,293439.76,293432.08,1580.00,1621.84,no,yes
7583,0.404158,0.68610052,0.005716,293413.45,293407.47,1046.21,1044.85,no,yes
7584,0.247393,0.80460696,0.003499,293243.94,293238.08,1609.35,1738.08,no,yes
7585,1.598416,0.10997479,0.022605,293763.89,293689.57,4331.42,1691.03,no,yes
7586,0.355056,0.72255171,0.005021,294078.38,294066.49,2299.63,2431.31,no,yes
7587,-0.453736,0.65002410,-0.006417,293597.50,293609.30,1669.23,1993.63,no,yes
7588,1.035932,0.30025159,0.014650,293396.25,293366.12,2628.19,1245.92,no,yes
7589,-0.812259,0.41665449,-0.011487,302186.35,302221.92,2303.59,3724.63,no,yes
7590,0.789542,0.42980501,0.011166,293212.36,293196.80,1518.38,1256.31,no,yes
7591,0.872022,0.38320829,0.012332,293239.38,293205.93,3209.23,2101.56,no,yes
7592,1.644901,0.10001393,0.023262,301112.33,301045.20,3780.06,1538.24,no,yes
7593,0.802132,0.42248647,0.011344,293517.31,293503.91,1287.73,1063.44,no,yes
7594,-0.092359,0.92641395,-0.001306,293374.32,293375.76,1145.37,1059.29,no,yes
7595,0.182638,0.85508427,0.002583,293335.78,293332.99,1086.63,1068.72,no,yes
7596,0.099566,0.92069002,0.001408,293459.07,293457.39,1205.69,1176.54,no,yes
7597,1.857239,0.06329874,0.026265,293256.98,293205.52,2541.51,1104.57,no,yes
7598,1.657561,0.09742283,0.023441,293582.46,293552.66,1423.67,1097.96,no,yes
7599,0.013190,0.98947601,0.000187,293315.43,293314.86,3156.07,3004.81,no,yes
7600,1.439511,0.15002772,0.020358,293389.45,293346.93,2674.23,1254.18,no,yes
7601,-1.416119,0.15675944,-0.020027,293574.78,293606.11,1152.22,1888.22,no,yes
7602,-0.735300,0.46216608,-0.010399,293492.17,293534.31,3405.96,4608.65,no,yes
7603,-1.873719,0.06098843,-0.026498,293188.99,293226.61,937.08,1775.96,no,yes
7604,-1.743446,0.08127139,-0.024656,293363.38,293386.04,850.93,982.35,no,yes
7605,-0.844257,0.39853611,-0.011940,293190.62,293202.34,970.59,992.65,no,yes
7606,0.494566,0.62091176,0.006994,293628.02,293579.51,7408.11,6430.66,no,yes
7607,-0.462910,0.64343421,-0.006547,293866.21,293891.33,3342.63,4273.62,no,yes
7608,-0.769599,0.44154711,-0.010884,301340.34,301380.06,3201.50,4048.11,no,yes
7609,-0.987124,0.32359863,-0.013960,293343.85,293381.99,1639.34,3498.19,no,yes
7610,-0.422312,0.67280203,-0.005972,293477.59,293493.80,2707.68,2718.51,no,yes
7611,0.676811,0.49853404,0.009572,293629.99,293587.78,4770.84,4016.34,no,yes
7612,0.522484,0.60133922,0.007389,293313.79,293303.64,1518.24,1213.78,no,yes
7613,-1.621252,0.10498121,-0.022928,293388.94,293428.64,1397.50,2011.06,no,yes
7614,0.710440,0.47744072,0.010047,293594.41,293569.54,2856.56,2025.27,no,yes
7615,1.827424,0.06765815,0.025844,293385.55,293325.57,3020.28,1284.46,no,yes
7616,0.474349,0.63525712,0.006708,304011.85,303995.63,2873.54,1854.45,no,yes
7617,0.521013,0.60236345,0.007368,293289.73,293273.51,2401.31,1978.75,no,yes
7618,-0.001921,0.99846749,-0.000027,293299.51,293299.58,1786.86,2959.39,no,yes
7619,-0.598506,0.54950959,-0.008464,293268.74,293296.76,3034.79,3565.73,no,yes
7620,-1.046615,0.29528983,-0.014801,293380.71,293393.57,825.64,909.72,no,yes
7621,0.350834,0.72571682,0.004962,293278.69,293264.96,2839.72,2696.27,no,yes
7622,0.659431,0.50962871,0.009326,293401.34,293378.71,2988.28,1689.24,no,yes
7623,1.213120,0.22509931,0.017156,293655.84,293570.79,5532.45,4306.40,no,yes
7624,1.014201,0.31050525,0.014343,293474.66,293443.87,2812.72,1141.57,no,yes
7625,0.614390,0.53896511,0.008689,293407.45,293392.31,2014.12,1420.20,no,yes
7626,-0.430878,0.66656312,-0.006094,293234.62,293246.70,1280.93,2493.79,no,yes
7627,0.747244,0.45492613,0.010568,293500.13,293471.22,3151.62,2244.34,no,yes
7628,0.613513,0.53954450,0.008676,293339.40,293316.98,2814.93,2330.69,no,yes
7629,-0.245678,0.80593384,-0.003474,293548.99,293561.45,3522.03,3649.56,no,yes
7630,-0.930815,0.35196353,-0.013164,293455.95,293498.10,2198.53,3958.49,no,yes
7631,0.279638,0.77975818,0.003955,293517.06,293513.08,995.18,1018.55,no,yes
7632,-0.313757,0.75370916,-0.004437,293545.06,293549.36,1014.20,922.28,no,yes
7633,0.259503,0.79525002,0.003670,293404.33,293400.59,1041.99,994.72,no,yes
7634,1.432534,0.15201349,0.020259,293446.76,293405.84,2607.56,1167.09,no,yes
7635,0.080187,0.93608923,0.001134,293397.97,293394.85,2880.88,2614.53,no,yes
7636,0.364748,0.71530337,0.005158,293654.25,293648.83,1053.41,1046.68,no,yes
7637,-0.450785,0.65214984,-0.006375,293480.54,293493.01,2174.64,1709.44,no,yes
7638,0.675251,0.49952416,0.009549,293490.26,293477.52,1337.29,1330.59,no,yes
7639,-0.260770,0.79427259,-0.003688,293188.19,293193.38,1185.87,1598.86,no,yes
7640,0.588799,0.55600276,0.008327,293581.76,293556.47,3063.46,3011.34,no,yes
7641,-0.081102,0.93536171,-0.001147,293240.82,293241.87,859.12,970.19,no,yes
7642,-2.130195,0.03317142,-0.030126,293425.11,293462.37,828.49,1540.46,yes,yes
7643,-0.133149,0.89407700,-0.001883,293331.35,293337.97,3423.67,3606.53,no,yes
7644,-1.779958,0.07510813,-0.025172,293537.25,293627.77,1540.84,4846.48,no,yes
7645,-0.724392,0.46883487,-0.010244,293397.88,293419.24,1631.89,2456.17,no,yes
7646,-1.329916,0.18356562,-0.018808,293512.69,293576.64,2281.18,4233.37,no,yes
7647,1.521344,0.12818941,0.021515,301222.43,301181.42,1941.08,1870.59,no,yes
7648,1.430973,0.15246391,0.020237,293413.40,293352.81,4036.97,1279.24,no,yes
7649,0.628231,0.52986022,0.008885,293628.38,293597.79,3954.30,2842.86,no,yes
7650,0.604781,0.54533185,0.008553,293240.73,293227.23,1807.45,1309.59,no,yes
7651,0.366192,0.71422559,0.005179,293656.54,293650.38,1221.48,1155.40,no,yes
7652,0.375574,0.70723789,0.005311,293304.90,293284.71,3713.98,3889.62,no,yes
7653,1.476730,0.13976783,0.020884,293351.99,293317.42,2032.50,1160.69,no,yes
7654,1.561033,0.11853266,0.022076,293417.35,293394.54,1145.46,906.41,no,yes
7655,-0.778172,0.43647669,-0.011005,293220.82,293241.69,1985.12,1803.51,no,yes
7656,0.514629,0.60681804,0.007278,307337.67,307315.43,3440.04,2616.96,no,yes
7657,3.476387,0.00050956,0.049164,299519.57,299452.98,1655.10,963.97,yes,yes
7658,-1.079301,0.28046726,-0.015264,293271.32,293313.43,2421.22,3059.21,no,yes
7659,0.016645,0.98672026,0.000235,293341.96,293341.22,3150.88,3137.36,no,yes
7660,0.130428,0.89622923,0.001845,294271.89,294247.12,13440.63,13410.33,no,yes
7661,-1.336553,0.18139020,-0.018902,293360.29,293422.95,1965.78,4256.18,no,yes
7662,-0.139734,0.88887171,-0.001976,293208.24,293211.12,1372.63,1539.31,no,yes
7663,0.877192,0.38039496,0.012405,301121.69,301074.69,4541.53,2843.25,no,yes
7664,0.745639,0.45589493,0.010545,293336.99,293312.60,2652.27,1914.70,no,yes
7665,0.198030,0.84302351,0.002801,293427.79,293421.55,2193.79,2260.73,no,yes
7666,1.431790,0.15222062,0.020249,293390.16,293366.63,1299.14,1006.43,no,yes
7667,1.057934,0.29009819,0.014961,293684.77,293656.98,1930.91,1781.40,no,yes
7668,1.650297,0.09890102,0.023339,293368.39,293334.20,1762.23,1088.83,no,yes
7669,0.076583,0.93895598,0.001083,293373.04,293368.69,3953.47,4084.80,no,yes
7670,1.481995,0.13835751,0.020959,293545.27,293520.78,1138.63,1197.72,no,yes
7671,0.617301,0.53704311,0.008730,293510.78,293500.44,1223.31,1142.80,no,yes
7672,-1.070216,0.28454046,-0.015135,293498.95,293527.09,1108.02,2384.93,no,yes
7673,0.138740,0.88965678,0.001962,293217.97,293215.91,1001.32,1091.94,no,yes
7674,-0.650730,0.51522912,-0.009203,293464.56,293491.92,2362.35,3478.97,no,yes
7675,-1.101259,0.27079752,-0.015574,293829.26,293848.60,1166.17,1313.20,no,yes
7676,-0.899530,0.36838229,-0.012721,293515.26,293560.41,2983.82,4036.66,no,yes
7677,0.647565,0.51727415,0.009158,293531.94,293502.50,3545.13,2847.16,no,yes
7678,1.194510,0.23229679,0.016893,293549.44,293492.81,4167.13,2260.82,no,yes
7679,0.743474,0.45720366,0.010514,293547.52,293534.95,1289.64,1093.34,no,yes
7680,0.069303,0.94474899,0.000980,293640.82,293639.66,1113.13,1243.84,no,yes
7681,0.468544,0.63940065,0.006626,293616.77,293604.85,1959.42,1622.61,no,yes
7682,-1.362549,0.17304285,-0.019269,293195.66,293237.52,1654.77,2588.49,no,yes
7683,0.474933,0.63483964,0.006717,293459.86,293451.58,1262.26,1200.76,no,yes
7684,0.071761,0.94279283,0.001015,293504.10,293502.79,1289.63,1282.75,no,yes
7685,0.219395,0.82634480,0.003103,293261.68,293250.44,3719.21,3522.57,no,yes
7686,-0.044953,0.96414504,-0.000636,293761.91,293766.03,6477.62,6483.13,no,yes
7687,0.437689,0.66161627,0.006190,293445.19,293437.80,1271.65,1110.76,no,yes
7688,-0.728460,0.46634137,-0.010302,293343.72,293359.97,1334.86,1788.14,no,yes
7689,0.022406,0.98212433,0.000317,294459.03,294457.97,3263.01,3393.98,no,yes
7690,-0.127030,0.89891801,-0.001796,293380.97,293383.95,1733.48,1583.64,no,yes
7691,0.172837,0.86278166,0.002444,293850.50,293847.53,1163.11,1270.50,no,yes
7692,0.528650,0.59705401,0.007476,293470.50,293456.71,1775.20,1911.52,no,yes
7693,0.747777,0.45460424,0.010575,293221.74,293201.08,2225.68,1635.42,no,yes
7694,-0.444359,0.65678807,-0.006284,293371.44,293382.32,1655.64,1803.12,no,yes
7695,0.070670,0.94366113,0.000999,293299.64,293295.80,3978.25,3702.22,no,yes
7696,1.281339,0.20009071,0.018121,293490.74,293457.79,2053.50,1546.87,no,yes
7697,-0.627064,0.53062480,-0.008868,293337.51,293347.20,1037.04,1144.88,no,yes
7698,1.287902,0.19779570,0.018214,293375.31,293352.91,1350.28,1096.29,no,yes
7699,0.773308,0.43934947,0.010936,293346.24,293306.59,3982.02,3230.21,no,yes
7700,-1.439588,0.14999969,-0.020359,293175.21,293200.31,1216.77,1248.64,no,yes
7701,1.128562,0.25909857,0.015960,305877.07,305830.33,3475.80,2252.35,no,yes
7702,0.280245,0.77929253,0.003963,293410.40,293403.22,2040.55,1548.97,no,yes
7703,-1.153633,0.24866474,-0.016315,293604.86,293647.81,2497.74,2760.70,no,yes
7704,-1.745326,0.08095357,-0.024683,293185.53,293251.16,1158.09,3577.50,no,yes
7705,0.259127,0.79553976,0.003665,293454.39,293441.33,3108.32,3965.49,no,yes
7706,-0.028863,0.97697403,-0.000408,293443.19,293444.25,3001.74,2088.66,no,yes
7707,-0.232339,0.81627726,-0.003286,293342.49,293356.36,3977.01,4452.66,no,yes
7708,-1.055235,0.29133710,-0.014923,293700.74,293745.16,1573.99,3904.22,no,yes
7709,-0.313194,0.75413736,-0.004429,293517.28,293524.07,1211.25,1799.61,no,yes
7710,-0.621722,0.53413175,-0.008792,293413.05,293424.68,1243.06,1397.68,no,yes
7711,-1.150992,0.24974923,-0.016277,293394.03,293409.16,924.44,934.83,no,yes
7712,0.575758,0.56478560,0.008142,293579.60,293549.15,4239.40,3163.81,no,yes
7713,0.104633,0.91666836,0.001480,298618.94,298617.22,1221.24,1103.22,no,yes
7714,-0.270379,0.78687179,-0.003824,293643.62,293647.51,1008.14,1026.80,no,yes
7715,-0.311351,0.75553699,-0.004403,293635.20,293648.91,2805.23,3393.56,no,yes
7716,-0.881045,0.37830490,-0.012460,293471.40,293498.96,1866.68,2509.07,no,yes
7717,0.140730,0.88808489,0.001990,293468.94,293466.64,1169.52,1150.85,no,yes
7718,-0.394838,0.69296633,-0.005584,294399.81,294405.61,1022.38,1054.92,no,yes
7719,2.195313,0.02816026,0.031046,293567.10,293489.11,3385.16,1076.59,yes,yes
7720,0.791399,0.42872103,0.011192,293634.90,293609.83,2416.25,2048.68,no,yes
7721,-0.235242,0.81402353,-0.003327,293624.25,293627.35,958.41,901.84,no,yes
7722,1.418117,0.15618061,0.020055,293566.52,293519.91,3064.13,1188.83,no,yes
7723,0.428033,0.66863236,0.006053,295085.75,295068.21,3496.09,2139.04,no,yes
7724,-0.028055,0.97761872,-0.000397,293863.12,293865.84,6676.36,7016.54,no,yes
7725,1.279975,0.20057022,0.018102,293346.12,293327.25,1196.39,862.07,no,yes
7726,1.517629,0.12912374,0.021463,293214.79,293187.13,1296.80,1281.03,no,yes
7727,0.098317,0.92168157,0.001390,293503.78,293497.08,4537.19,5074.99,no,yes
7728,1.298497,0.19413258,0.018364,293341.05,293323.20,1081.43,848.87,no,yes
7729,1.971893,0.04864192,0.027887,293278.89,293232.06,2174.95,953.20,yes,yes
7730,1.122334,0.26173500,0.015872,293393.59,293379.22,1017.36,777.78,no,yes
7731,-0.263676,0.79203207,-0.003729,305992.19,305997.71,1467.02,1495.66,no,yes
7732,0.560289,0.57528857,0.007924,293460.80,293451.17,1215.03,1213.49,no,yes
7733,-0.029489,0.97647453,-0.000417,293361.59,293362.48,1920.72,2326.19,no,yes
7734,-0.386347,0.69924378,-0.005464,293418.62,293424.86,1110.03,1171.99,no,yes
7735,-2.792247,0.00524083,-0.039488,293190.32,293241.65,869.59,1619.55,yes,yes
7736,0.381465,0.70286250,0.005395,293467.80,293446.82,3934.51,3846.26,no,yes
7737,0.099581,0.92067822,0.001408,293376.51,293372.18,2999.30,3134.76,no,yes
7738,0.793354,0.42758089,0.011220,293231.33,293217.20,1287.43,1230.98,no,yes
7739,-0.473461,0.63588924,-0.006696,293503.07,293510.14,993.74,1115.49,no,yes
7740,0.390308,0.69631302,0.005520,391065.82,391053.01,2652.37,1933.20,no,yes
7741,2.065491,0.03888979,0.029210,293472.71,293437.95,1287.95,1082.81,yes,yes
7742,-0.801118,0.42307298,-0.011330,293845.07,293872.73,2258.49,2612.13,no,yes
7743,0.733589,0.46320876,0.010375,293255.81,293235.11,2260.05,1690.57,no,yes
7744,1.665691,0.09579329,0.023556,293457.86,293382.48,3797.69,2460.97,no,yes
7745,-0.246291,0.80545974,-0.003483,293692.73,293706.42,3523.78,4298.11,no,yes
7746,0.561570,0.57441672,0.007942,293484.51,293467.90,2493.19,1591.74,no,yes
7747,-1.362415,0.17308559,-0.019267,293221.98,293268.07,1763.62,2886.14,no,yes
7748,-1.572194,0.11593223,-0.022234,293326.15,293386.42,1117.17,3667.26,no,yes
7749,0.443572,0.65735677,0.006273,293565.85,293559.23,1133.53,970.94,no,yes
7750,-0.962708,0.33570651,-0.013615,293519.89,293534.63,947.84,1201.71,no,yes
7751,0.876965,0.38051649,0.012402,293337.33,293326.04,967.66,848.23,no,yes
7752,1.898608,0.05763779,0.026850,293322.97,293269.44,2612.20,1060.59,no,yes
7753,-0.754445,0.45059146,-0.010669,293424.76,293449.82,1994.51,2655.26,no,yes
7754,0.747852,0.45456083,0.010576,293540.98,293504.80,4227.74,2353.63,no,yes
7755,0.079001,0.93703250,0.001117,293287.01,293285.81,1065.79,1067.49,no,yes
7756,-0.552533,0.58058962,-0.007814,293205.40,293219.60,1678.97,1944.65,no,yes
7757,0.212001,0.83210812,0.002998,293592.07,293588.94,1060.62,1026.93,no,yes
7758,0.509846,0.61016522,0.007210,293807.61,293756.82,7383.20,6687.52,no,yes
7759,0.269486,0.78755861,0.003811,293430.71,293425.98,1403.98,1054.34,no,yes
7760,-0.328408,0.74260711,-0.004644,293665.59,293679.86,2672.97,3426.92,no,yes
7761,-1.173671,0.24054235,-0.016598,293405.36,293433.71,1417.19,1955.84,no,yes
7762,0.098632,0.92143107,0.001395,293194.96,293191.93,2182.13,2164.32,no,yes
7763,1.153621,0.24867396,0.016315,293227.23,293203.54,1822.15,946.99,no,yes
7764,-0.939416,0.34752878,-0.013285,293220.58,293234.03,931.42,1087.63,no,yes
7765,1.036149,0.30014734,0.014653,293518.00,293453.50,5234.94,3369.80,no,yes
7766,0.383465,0.70137902,0.005423,293283.71,293267.44,3310.91,2654.54,no,yes
7767,0.448617,0.65371320,0.006344,293464.57,293454.51,1523.23,1645.83,no,yes
7768,1.151927,0.24936891,0.016291,293563.69,293505.92,4403.82,2397.73,no,yes
7769,0.015887,0.98732440,0.000225,295667.19,295666.31,3524.08,4279.03,no,yes
7770,0.718882,0.47222215,0.010167,293266.08,293244.18,2171.12,2136.92,no,yes
7771,-0.132149,0.89486781,-0.001869,293217.77,293222.04,1774.28,2703.74,no,yes
7772,0.125734,0.89994404,0.001778,293258.92,293256.83,1131.31,1210.69,no,yes
7773,-0.447982,0.65417198,-0.006335,293361.38,293384.67,2918.56,4303.36,no,yes
7774,1.727634,0.08407361,0.024432,293584.09,293542.06,2123.68,1186.94,no,yes
7775,0.333777,0.73855138,0.004720,293622.70,293611.67,2632.15,1999.68,no,yes
7776,-0.003002,0.99760458,-0.000042,293576.69,293576.78,2029.01,1969.76,no,yes
7777,0.548602,0.58328550,0.007758,293416.58,293400.78,2327.91,1696.29,no,yes
7778,-0.749547,0.45353643,-0.010600,293468.85,293506.55,3255.64,3834.27,no,yes
7779,-0.424361,0.67130692,-0.006001,293624.90,293664.46,6349.57,6824.91,no,yes
7780,0.625487,0.53165934,0.008846,294658.77,294647.39,1505.86,1019.34,no,yes
7781,0.426505,0.66974464,0.006032,293497.02,293475.73,3934.44,3071.91,no,yes
7782,-0.386593,0.69906201,-0.005467,293249.36,293264.51,2506.33,3013.67,no,yes
7783,-0.116173,0.90751642,-0.001643,293428.31,293430.60,1377.81,1407.53,no,yes
7784,-0.092025,0.92667896,-0.001301,293543.52,293548.28,4091.60,3162.99,no,yes
7785,0.010075,0.99196151,0.000142,293588.45,293588.28,1121.58,1257.96,no,yes
7786,0.312062,0.75499700,0.004413,293383.11,293373.28,2635.68,1725.10,no,yes
7787,0.197530,0.84341515,0.002793,293250.15,293247.31,989.80,1039.80,no,yes
7788,0.036753,0.97068248,0.000520,293572.20,293571.43,1370.81,1577.17,no,yes
7789,-0.064478,0.94859026,-0.000912,293297.93,293298.94,1074.82,1136.73,no,yes
7790,-0.705735,0.48036140,-0.009981,293235.68,293247.29,1266.58,1049.16,no,yes
7791,1.078148,0.28098210,0.015247,293266.61,293241.71,1351.95,1872.45,no,yes
7792,-0.061325,0.95110137,-0.000867,293375.35,293377.57,2331.88,2779.86,no,yes
7793,-0.476613,0.63364349,-0.006740,293578.55,293592.08,1764.92,2221.98,no,yes
7794,0.634325,0.52587618,0.008971,294655.03,294630.93,2855.32,2506.40,no,yes
7795,-1.389612,0.16466399,-0.019652,293472.08,293493.05,858.52,1241.76,no,yes
7796,-0.033933,0.97293064,-0.000480,293473.45,293476.74,6979.75,6731.14,no,yes
7797,0.343408,0.73129563,0.004857,293449.12,293434.54,3332.95,2627.63,no,yes
7798,0.614588,0.53883376,0.008692,293217.28,293201.32,1733.52,1933.34,no,yes
7799,0.635512,0.52510166,0.008988,293247.29,293232.44,1731.80,1567.83,no,yes
7800,0.930854,0.35194056,0.013164,293676.77,293583.21,7778.72,6364.50,no,yes
7801,1.478274,0.13935476,0.020906,293521.32,293490.27,1840.29,1013.24,no,yes
7802,0.821715,0.41124956,0.011621,293197.93,293186.96,1031.97,846.41,no,yes
7803,0.780589,0.43505498,0.011039,293372.15,293335.39,3948.39,2567.17,no,yes
7804,-0.330481,0.74103986,-0.004674,293414.59,293419.27,1026.76,974.31,no,yes
7805,0.161013,0.87208507,0.002277,293461.93,293453.45,3728.22,3717.24,no,yes
7806,0.279349,0.77998010,0.003951,293669.61,293654.68,3660.99,3894.92,no,yes
7807,0.497438,0.61888613,0.007035,293412.32,293395.00,2784.65,2089.96,no,yes
7808,-0.155848,0.87615464,-0.002204,293374.67,293379.79,2482.50,2154.60,no,yes
