run,type,time_ns
872,random,302217
873,fixed,295116
873,random,299416
874,fixed,294754
874,random,295460
875,fixed,298070
875,random,295066
876,fixed,294902
876,random,295116
877,fixed,298724
877,random,295008
878,fixed,294636
878,random,299537
879,fixed,294494
879,random,295057
880,fixed,294956
880,random,299929
881,fixed,294309
881,random,295111
882,fixed,298365
882,random,295557
883,fixed,294798
883,random,296999
884,fixed,294524
884,random,295228
885,fixed,294774
885,random,297539
886,fixed,295320
886,random,295083
887,fixed,300012
887,random,294958
888,fixed,294555
888,random,298688
889,fixed,294875
889,random,294389
890,fixed,294748
890,random,304687
891,fixed,294436
891,random,294351
892,fixed,300570
892,random,295291
893,fixed,294687
893,random,295384
894,fixed,299679
894,random,294793
895,fixed,295098
895,random,297171
896,fixed,294589
896,random,295214
897,fixed,296245
897,random,313461
898,fixed,315788
898,random,294653
899,fixed,300969
899,random,294904
900,fixed,317263
900,random,298799
901,fixed,294671
901,random,295168
902,fixed,297618
902,random,294852
903,fixed,295274
903,random,295490
904,fixed,297471
904,random,295038
905,fixed,294919
905,random,300983
906,fixed,295217
906,random,294753
907,fixed,299122
907,random,295121
908,fixed,294255
908,random,295042
909,fixed,298958
909,random,295316
910,fixed,294758
910,random,298547
911,fixed,294495
911,random,295493
912,fixed,294760
912,random,300654
913,fixed,294924
913,random,295026
914,fixed,297658
914,random,295079
915,fixed,294780
915,random,297570
916,fixed,294615
916,random,295025
917,fixed,294479
917,random,305726
918,fixed,294797
918,random,294568
919,fixed,298061
919,random,295367
920,fixed,294753
920,random,299505
921,fixed,295000
921,random,295033
922,fixed,294652
922,random,299625
923,fixed,294938
923,random,294875
924,fixed,297890
924,random,295783
925,fixed,294826
925,random,298303
926,fixed,295914
926,random,322286
927,fixed,302794
927,random,300372
928,fixed,294699
928,random,295050
929,fixed,297756
929,random,295548
930,fixed,294457
930,random,296685
931,fixed,296896
931,random,295189
932,fixed,294878
932,random,298884
933,fixed,294647
933,random,295808
934,fixed,296809
934,random,294953
935,fixed,295290
935,random,295022
936,fixed,296501
936,random,294875
937,fixed,294643
937,random,299596
938,fixed,294657
938,random,294860
939,fixed,296619
939,random,295227
940,fixed,294595
940,random,294943
941,fixed,297671
941,random,294612
942,fixed,295304
942,random,298332
943,fixed,294390
943,random,294912
944,fixed,299144
944,random,294866
945,fixed,294899
945,random,294628
946,fixed,299650
946,random,295114
947,fixed,294356
947,random,297423
948,fixed,294948
948,random,294280
949,fixed,295229
949,random,297638
950,fixed,294517
950,random,295329
951,fixed,296766
951,random,294553
952,fixed,295344
952,random,304660
953,fixed,302203
953,random,337142
954,fixed,319261
954,random,295656
955,fixed,294185
955,random,295284
956,fixed,300190
956,random,298027
957,fixed,294688
957,random,298599
958,fixed,294686
958,random,294893
959,fixed,294905
959,random,297685
960,fixed,294698
960,random,306441
961,fixed,296961
961,random,295120
962,fixed,294312
962,random,299692
963,fixed,294674
963,random,294792
964,fixed,295227
964,random,300654
965,fixed,294716
965,random,295064
966,fixed,298993
966,random,294984
967,fixed,294760
967,random,296484
968,fixed,294718
968,random,294840
969,fixed,294846
969,random,297458
970,fixed,295136
970,random,294713
971,fixed,296203
971,random,294939
972,fixed,294841
972,random,295101
973,fixed,299021
973,random,295458
974,fixed,295050
974,random,296424
975,fixed,294245
975,random,295462
976,fixed,296654
976,random,294749
977,fixed,294828
977,random,294414
978,fixed,297700
978,random,294733
979,fixed,295021
979,random,298850
980,fixed,294978
980,random,294695
981,fixed,300287
981,random,294427
982,fixed,295006
982,random,326241
983,fixed,297666
983,random,295622
984,fixed,294694
984,random,297424
985,fixed,294468
985,random,294885
986,fixed,296630
986,random,295191
987,fixed,294951
987,random,294987
988,fixed,299833
988,random,295339
989,fixed,294419
989,random,296488
990,fixed,294629
990,random,294509
991,fixed,294754
991,random,296851
992,fixed,295486
992,random,295118
993,fixed,296553
993,random,294851
994,fixed,294866
994,random,300405
995,fixed,294565
995,random,295127
996,fixed,294779
996,random,300899
997,fixed,294973
997,random,294944
998,fixed,296737
998,random,295023
999,fixed,294579
999,random,294967
1000,fixed,299663
1000,random,294969
1001,fixed,294919
1001,random,296760
1002,fixed,294584
1002,random,294917
1003,fixed,298732
1003,random,295087
1004,fixed,295267
1004,random,295568
1005,fixed,296408
1005,random,295438
1006,fixed,295261
1006,random,297290
1007,fixed,294760
1007,random,294828
1008,fixed,296517
1008,random,295212
1009,fixed,294454
1009,random,295025
1010,fixed,298909
1010,random,294848
1011,fixed,316489
1011,random,335687
1012,fixed,295533
1012,random,294974
1013,fixed,296796
1013,random,294392
1014,fixed,294438
1014,random,294655
1015,fixed,297027
1015,random,294844
1016,fixed,294796
1016,random,296106
1017,fixed,293808
1017,random,295340
1018,fixed,294606
1018,random,298993
1019,fixed,294972
1019,random,295010
1020,fixed,297172
1020,random,294955
1021,fixed,294708
1021,random,300666
1022,fixed,294266
1022,random,295195
1023,fixed,295199
1023,random,299587
1024,fixed,322317
1024,random,335730
1025,fixed,301217
1025,random,295035
1026,fixed,294806
1026,random,299466
1027,fixed,295028
1027,random,295317
1028,fixed,295062
1028,random,297041
1029,fixed,294451
1029,random,295060
1030,fixed,297200
1030,random,295367
1031,fixed,295103
1031,random,296045
1032,fixed,294851
1032,random,295132
1033,fixed,294735
1033,random,299501
1034,fixed,294584
1034,random,295062
1035,fixed,296156
1035,random,294927
1036,fixed,295096
1036,random,296071
1037,fixed,295359
1037,random,295117
1038,fixed,316228
1038,random,313272
1039,fixed,295802
1039,random,294802
1040,fixed,299488
1040,random,295391
1041,fixed,294891
1041,random,299122
1042,fixed,294889
1042,random,295378
1043,fixed,295128
1043,random,296917
1044,fixed,293907
1044,random,295084
1045,fixed,295972
1045,random,294601
1046,fixed,294642
1046,random,295036
1047,fixed,296194
1047,random,294810
1048,fixed,294535
1048,random,296855
1049,fixed,293894
1049,random,294615
1050,fixed,296606
1050,random,295393
1051,fixed,295119
1051,random,294979
1052,fixed,297849
1052,random,295070
1053,fixed,294804
1053,random,299317
1054,fixed,294871
1054,random,294748
1055,fixed,299671
1055,random,295449
1056,fixed,294997
1056,random,294882
1057,fixed,297514
1057,random,295480
1058,fixed,294813
1058,random,298540
1059,fixed,294489
1059,random,294822
1060,fixed,294749
1060,random,298714
1061,fixed,294876
1061,random,294803
1062,fixed,298599
1062,random,294980
1063,fixed,294661
1063,random,298725
1064,fixed,294702
1064,random,294736
1065,fixed,295054
1065,random,297642
1066,fixed,294912
1066,random,295045
1067,fixed,329875
1067,random,297324
1068,fixed,294261
1068,random,300709
1069,fixed,294500
1069,random,294745
1070,fixed,294847
1070,random,296620
1071,fixed,294226
1071,random,294516
1072,fixed,297121
1072,random,294468
1073,fixed,294758
1073,random,297317
1074,fixed,294856
1074,random,295255
1075,fixed,294692
1075,random,299269
1076,fixed,295361
1076,random,294927
1077,fixed,298738
1077,random,294582
1078,fixed,294906
1078,random,295538
1079,fixed,297650
1079,random,295352
1080,fixed,295230
1080,random,298305
1081,fixed,295056
1081,random,294794
1082,fixed,299755
1082,random,294761
1083,fixed,295236
1083,random,295256
1084,fixed,299841
1084,random,295422
1085,fixed,294869
1085,random,298121
1086,fixed,294390
1086,random,294205
1087,fixed,298245
1087,random,295235
1088,fixed,295243
1088,random,294788
1089,fixed,298908
1089,random,295295
1090,fixed,294801
1090,random,299417
1091,fixed,294916
1091,random,295472
1092,fixed,294800
1092,random,296737
1093,fixed,294839
1093,random,295355
1094,fixed,324285
1094,random,330268
1095,fixed,295379
1095,random,299586
1096,fixed,295088
1096,random,295962
1097,fixed,297704
1097,random,295884
1098,fixed,294975
1098,random,295303
1099,fixed,296972
1099,random,295624
1100,fixed,295021
1100,random,298762
1101,fixed,295148
1101,random,295546
1102,fixed,294851
1102,random,309573
1103,fixed,294854
1103,random,294875
1104,fixed,337855
1104,random,294562
1105,fixed,294505
1105,random,302223
1106,fixed,294733
1106,random,294359
1107,fixed,294965
1107,random,298200
1108,fixed,294672
1108,random,294833
1109,fixed,297909
1109,random,294675
1110,fixed,294369
1110,random,298782
1111,fixed,294723
1111,random,293881
1112,fixed,294547
1112,random,297081
1113,fixed,294526
1113,random,294805
1114,fixed,298478
1114,random,295031
1115,fixed,295008
1115,random,299875
1116,fixed,294837
1116,random,294753
1117,fixed,295253
1117,random,299897
1118,fixed,294711
1118,random,295193
1119,fixed,298950
1119,random,294999
1120,fixed,295029
1120,random,294730
1121,fixed,298431
1121,random,295217
1122,fixed,294709
1122,random,300309
1123,fixed,339737
1123,random,297433
1124,fixed,300114
1124,random,295238
1125,fixed,294918
1125,random,294726
1126,fixed,298440
1126,random,295252
1127,fixed,295157
1127,random,298439
1128,fixed,295259
1128,random,295219
1129,fixed,307714
1129,random,295658
1130,fixed,294507
1130,random,294770
1131,fixed,298432
1131,random,295820
1132,fixed,294416
1132,random,298842
1133,fixed,295284
1133,random,295488
1134,fixed,296946
1134,random,295254
1135,fixed,294990
1135,random,294913
1136,fixed,296322
1136,random,294103
1137,fixed,294864
1137,random,298981
1138,fixed,294735
1138,random,294696
1139,fixed,294966
1139,random,296686
1140,fixed,294714
1140,random,294461
1141,fixed,296323
1141,random,295040
1142,fixed,294774
1142,random,297284
1143,fixed,295464
1143,random,295082
1144,fixed,294862
1144,random,299065
1145,fixed,294588
1145,random,294957
1146,fixed,298034
1146,random,294971
1147,fixed,294627
1147,random,296603
1148,fixed,294279
1148,random,294495
1149,fixed,294679
1149,random,296241
1150,fixed,320403
1150,random,295329
1151,fixed,297089
1151,random,294368
1152,fixed,294310
1152,random,294446
1153,fixed,297861
1153,random,294713
1154,fixed,294413
1154,random,296058
1155,fixed,294395
1155,random,294602
1156,fixed,298306
1156,random,294715
1157,fixed,293179
1157,random,295314
1158,fixed,297192
1158,random,294803
1159,fixed,294208
1159,random,299546
1160,fixed,295345
1160,random,294884
1161,fixed,299258
1161,random,295112
1162,fixed,295074
1162,random,294960
1163,fixed,296887
1163,random,294809
1164,fixed,294604
1164,random,296888
1165,fixed,294548
1165,random,295276
1166,fixed,294586
1166,random,296099
1167,fixed,294925
1167,random,295177
1168,fixed,298409
1168,random,295454
1169,fixed,294823
1169,random,296989
1170,fixed,294817
1170,random,294577
1171,fixed,294469
1171,random,297132
1172,fixed,295208
1172,random,294650
1173,fixed,296404
1173,random,295282
1174,fixed,295314
1174,random,298869
1175,fixed,294522
1175,random,295142
1176,fixed,295012
1176,random,300319
1177,fixed,294877
1177,random,294637
1178,fixed,296353
1178,random,307314
1179,fixed,349987
1179,random,302267
1180,fixed,295181
1180,random,294979
1181,fixed,295609
1181,random,298359
1182,fixed,294812
1182,random,294948
1183,fixed,298122
1183,random,295316
1184,fixed,294924
1184,random,298428
1185,fixed,295001
1185,random,294514
1186,fixed,294593
1186,random,300173
1187,fixed,294688
1187,random,294849
1188,fixed,300547
1188,random,295192
1189,fixed,294792
1189,random,294593
1190,fixed,296869
1190,random,295559
1191,fixed,294786
1191,random,296304
1192,fixed,294708
1192,random,295494
1193,fixed,297069
1193,random,294789
1194,fixed,294830
1194,random,294816
1195,fixed,298522
1195,random,295412
1196,fixed,294917
1196,random,299544
1197,fixed,294650
1197,random,294421
1198,fixed,296315
1198,random,294515
1199,fixed,294634
1199,random,294542
1200,fixed,297927
1200,random,294721
1201,fixed,294771
1201,random,299065
1202,fixed,295179
1202,random,295063
1203,fixed,295474
1203,random,297629
1204,fixed,294485
1204,random,294858
1205,fixed,296064
1205,random,294761
1206,fixed,329852
1206,random,303547
1207,fixed,294489
1207,random,294623
1208,fixed,294428
1208,random,296779
1209,fixed,294640
1209,random,295103
1210,fixed,296828
1210,random,295421
1211,fixed,294761
1211,random,299160
1212,fixed,294531
1212,random,294844
1213,fixed,294518
1213,random,307058
1214,fixed,294969
1214,random,295046
1215,fixed,296625
1215,random,294670
1216,fixed,294589
1216,random,297160
1217,fixed,294270
1217,random,294630
1218,fixed,294312
1218,random,297207
1219,fixed,295054
1219,random,294748
1220,fixed,299147
1220,random,294755
1221,fixed,294737
1221,random,293772
1222,fixed,299278
1222,random,295047
1223,fixed,294662
1223,random,297387
1224,fixed,294791
1224,random,294793
1225,fixed,297188
1225,random,294467
1226,fixed,294452
1226,random,294852
1227,fixed,296405
1227,random,294923
1228,fixed,294962
1228,random,298785
1229,fixed,294527
1229,random,295053
1230,fixed,294824
1230,random,296989
1231,fixed,294271
1231,random,294486
1232,fixed,296569
1232,random,294864
1233,fixed,294667
1233,random,296513
1234,fixed,294904
1234,random,302312
1235,fixed,314691
1235,random,299501
1236,fixed,294661
1236,random,294921
1237,fixed,298626
1237,random,294603
1238,fixed,294186
1238,random,296326
1239,fixed,294606
1239,random,294327
1240,fixed,294676
1240,random,296514
1241,fixed,294417
1241,random,294818
1242,fixed,295837
1242,random,295047
1243,fixed,294426
1243,random,294848
1244,fixed,299934
1244,random,294997
1245,fixed,294789
1245,random,298966
1246,fixed,294643
1246,random,294538
1247,fixed,296917
1247,random,294624
1248,fixed,294809
1248,random,294273
1249,fixed,296284
1249,random,295010
1250,fixed,295139
1250,random,298368
1251,fixed,294822
1251,random,294596
1252,fixed,299856
1252,random,294916
1253,fixed,294360
1253,random,294475
1254,fixed,296118
1254,random,294520
1255,fixed,294066
1255,random,296871
1256,fixed,294098
1256,random,295101
1257,fixed,294553
1257,random,295962
1258,fixed,294630
1258,random,294535
1259,fixed,299278
1259,random,295467
1260,fixed,294797
1260,random,298202
1261,fixed,294184
1261,random,295053
1262,fixed,294802
1262,random,297049
1263,fixed,295031
1263,random,318683
1264,fixed,412441
1264,random,395361
1265,fixed,371225
1265,random,392959
1266,fixed,346005
1266,random,346888
1267,fixed,366828
1267,random,366372
1268,fixed,326100
1268,random,296722
1269,fixed,304874
1269,random,305945
1270,fixed,295077
1270,random,295422
1271,fixed,294937
1271,random,300232
1272,fixed,295013
1272,random,295563
1273,fixed,299506
1273,random,295742
1274,fixed,295576
1274,random,300055
1275,fixed,295095
1275,random,295173
